DATE,temp_sodankyla,ref_temp,anomaly_diff,temp_helsinki,station_diff
1995-02,-9.206349206349206,-16.21924983275558,7.012900626406374,-0.3769841269841261,-8.829365079365079
1995-03,-4.695340501792115,-11.184289127837514,6.488948626045399,0.1971326164874535,-4.892473118279569
1995-04,-3.166666666666666,-4.104938271604938,0.9382716049382722,3.3888888888888897,-6.555555555555555
1995-05,2.2670250896057333,3.3213859020310625,-1.0543608124253292,9.211469534050178,-6.944444444444445
1995-06,11.722222222222223,10.246101364522417,1.4761208576998062,17.555555555555557,-5.833333333333334
1995-07,11.362007168458781,12.944727409922656,-1.5827202414638748,16.0752688172043,-4.713261648745519
1995-08,10.806451612903226,10.635752688172044,0.1706989247311821,16.200716845878137,-5.394265232974911
1995-09,4.972222222222224,5.1194444444444445,-0.14722222222222037,10.944444444444446,-5.972222222222222
1995-10,-1.0125448028673842,-1.9184587813620073,0.9059139784946231,8.046594982078853,-9.059139784946236
1995-11,-13.407407407407407,-7.987962962962963,-5.419444444444443,-2.1666666666666656,-11.24074074074074
1995-12,-16.7831541218638,-13.147401433691755,-3.635752688172044,-8.010752688172042,-8.772401433691757
1996-01,-9.731182795698924,-16.153424930306652,6.422242134607728,-6.093189964157706,-3.6379928315412178
1996-02,-14.78927203065134,-16.21924983275558,1.42997780210424,-10.134099616858236,-4.655172413793103
1996-03,-7.401433691756273,-11.184289127837514,3.782855436081242,-3.2078853046594977,-4.193548387096775
1996-04,-4.407407407407407,-4.104938271604938,-0.30246913580246915,3.2592592592592595,-7.666666666666667
1996-05,-0.21505376344086002,3.3213859020310625,-3.5364396654719226,9.265232974910395,-9.480286738351255
1996-06,8.379629629629632,10.246101364522417,-1.8664717348927855,13.574074074074073,-5.194444444444441
1996-07,11.792114695340501,12.944727409922656,-1.1526127145821548,14.74910394265233,-2.956989247311828
1996-08,12.858422939068102,10.635752688172044,2.2226702508960585,17.688172043010752,-4.82974910394265
1996-09,4.703703703703705,5.1194444444444445,-0.4157407407407394,8.85185185185185,-4.148148148148144
1996-10,0.8602150537634401,-1.9184587813620073,2.7786738351254474,6.774193548387098,-5.913978494623658
1996-11,-5.388888888888888,-7.987962962962963,2.5990740740740748,3.407407407407407,-8.796296296296296
1996-12,-13.691756272401433,-13.147401433691755,-0.5443548387096779,-5.089605734767025,-8.602150537634408
1997-01,-15.28673835125448,-16.153424930306652,0.866686579052173,-4.103942652329748,-11.182795698924732
1997-02,-13.353174603174603,-16.21924983275558,2.866075229580977,-3.234126984126985,-10.119047619047617
1997-03,-8.387096774193548,-11.184289127837514,2.7971923536439665,-0.6989247311827955,-7.688172043010752
1997-04,-7.453703703703704,-4.104938271604938,-3.348765432098766,2.018518518518518,-9.472222222222221
1997-05,2.3028673835125466,3.3213859020310625,-1.018518518518516,8.440860215053764,-6.137992831541217
1997-06,11.425925925925927,10.246101364522417,1.1798245614035103,16.59259259259259,-5.166666666666664
1997-07,14.946236559139786,12.944727409922656,2.0015091492171297,18.584229390681003,-3.637992831541217
1997-08,12.508960573476703,10.635752688172044,1.8732078853046588,18.53046594982079,-6.021505376344088
1997-09,7.314814814814813,5.1194444444444445,2.1953703703703686,10.518518518518515,-3.2037037037037024
1997-10,-1.9802867383512555,-1.9184587813620073,-0.061827956989248145,3.046594982078853,-5.026881720430109
1997-11,-7.7407407407407405,-7.987962962962963,0.24722222222222268,0.2407407407407389,-7.981481481481479
1997-12,-10.439068100358423,-13.147401433691755,2.708333333333332,-3.333333333333333,-7.10573476702509
1998-01,-13.351254480286737,-16.153424930306652,2.802170450019915,-1.7204301075268822,-11.630824372759855
1998-02,-21.319444444444443,-16.21924983275558,-5.100194611688863,-4.444444444444445,-16.875
1998-03,-12.025089605734767,-11.184289127837514,-0.8408004778972522,-4.21146953405018,-7.8136200716845865
1998-04,-6.092592592592592,-4.104938271604938,-1.9876543209876534,2.944444444444443,-9.037037037037035
1998-05,2.64336917562724,3.3213859020310625,-0.6780167264038224,10.448028673835124,-7.804659498207883
1998-06,8.777777777777777,10.246101364522417,-1.4683235867446403,14.611111111111107,-5.83333333333333
1998-07,15.143369175627239,12.944727409922656,2.1986417657045827,16.308243727598565,-1.1648745519713266
1998-08,10.232974910394267,10.635752688172044,-0.4027777777777768,13.763440860215052,-3.530465949820785
1998-09,5.370370370370369,5.1194444444444445,0.2509259259259249,11.703703703703706,-6.333333333333337
1998-10,-0.25985663082437327,-1.9184587813620073,1.658602150537634,5.913978494623658,-6.173835125448031
1998-11,-10.814814814814815,-7.987962962962963,-2.8268518518518517,-3.314814814814814,-7.500000000000001
1998-12,-13.315412186379929,-13.147401433691755,-0.16801075268817378,-1.9892473118279577,-11.32616487455197
1999-01,-18.2078853046595,-16.153424930306652,-2.0544603743528462,-5.481481481481482,-12.726403823178018
1999-02,-14.682539682539684,-16.21924983275558,1.536710150215896,-7.1230158730158735,-7.55952380952381
1999-03,-8.100358422939069,-11.184289127837514,3.083930704898446,-1.2724014336917555,-6.827956989247313
1999-04,-1.8333333333333337,-4.104938271604938,2.2716049382716044,5.907407407407407,-7.740740740740741
1999-05,1.1111111111111112,3.3213859020310625,-2.2102747909199514,8.100358422939067,-6.989247311827956
1999-06,13.370370370370372,10.246101364522417,3.124269005847955,18.555555555555557,-5.185185185185185
1999-07,14.372759856630822,12.944727409922656,1.4280324467081655,19.318996415770613,-4.946236559139791
1999-08,9.050179211469533,10.635752688172044,-1.5855734767025105,15.50179211469534,-6.451612903225806
1999-09,7.916666666666666,5.1194444444444445,2.7972222222222216,12.925925925925926,-5.0092592592592595
1999-10,1.4426523297491023,-1.9184587813620073,3.36111111111111,6.86379928315412,-5.421146953405017
1999-11,-4.500000000000001,-7.987962962962963,3.4879629629629623,2.7222222222222214,-7.222222222222222
1999-12,-14.489247311827958,-13.147401433691755,-1.341845878136203,-2.078853046594982,-12.410394265232975
2000-01,-12.795698924731182,-16.153424930306652,3.3577260055754703,-2.7240143369175622,-10.07168458781362
2000-02,-11.455938697318008,-16.21924983275558,4.763311135437572,-2.356321839080461,-9.099616858237546
2000-03,-7.93010752688172,-11.184289127837514,3.2541816009557945,-0.6272401433691756,-7.302867383512544
2000-04,-1.75925925925926,-4.104938271604938,2.3456790123456783,6.425925925925927,-8.185185185185187
2000-05,4.820788530465951,3.3213859020310625,1.499402628434888,10.949820788530468,-6.129032258064518
